Project,Observation Year,Observation Month/Day,Location,Species,Fish Count,Fish Count.1, CASE  WHEN Count Type = 'Counted Live' THEN 'Counted' ELSE Count Type END,Method
George River Escapement,2015,09/07,George River,Chinook,0.0,0.0,Counted,Weir
George River Escapement,2015,09/08,George River,Chinook,0.0,0.0,Counted,Weir
George River Escapement,2015,09/09,George River,Chinook,0.0,0.0,Counted,Weir
George River Escapement,2015,09/10,George River,Chinook,0.0,0.0,Counted,Weir
George River Escapement,2015,09/11,George River,Chinook,0.0,0.0,Counted,Weir
George River Escapement,2015,09/12,George River,Chinook,0.0,0.0,Counted,Weir
George River Escapement,2015,09/13,George River,Chinook,0.0,0.0,Counted,Weir
George River Escapement,2015,09/14,George River,Chinook,0.0,0.0,Estimated,Weir
George River Escapement,2015,09/15,George River,Chinook,0.0,0.0,Estimated,Weir
George River Escapement,2015,09/16,George River,Chinook,0.0,0.0,Estimated,Weir
George River Escapement,2015,09/17,George River,Chinook,0.0,0.0,Estimated,Weir
George River Escapement,2015,09/18,George River,Chinook,0.0,0.0,Estimated,Weir
George River Escapement,2015,09/19,George River,Chinook,0.0,0.0,Estimated,Weir
George River Escapement,2015,09/20,George River,Chinook,0.0,0.0,Counted,Weir
George River Escapement,2016,06/15,George River,Chinook,0.0,0.0,Estimated,Weir
George River Escapement,2016,06/16,George River,Chinook,1.0,1.0,Counted,Weir
George River Escapement,2016,06/17,George River,Chinook,0.0,0.0,Counted,Weir
George River Escapement,2016,06/18,George River,Chinook,6.0,6.0,Counted,Weir
George River Escapement,2016,06/19,George River,Chinook,17.0,17.0,Counted,Weir
George River Escapement,2016,06/20,George River,Chinook,6.0,6.0,Counted,Weir
George River Escapement,2016,06/21,George River,Chinook,34.0,34.0,Counted,Weir
George River Escapement,2016,06/22,George River,Chinook,25.0,25.0,Counted,Weir
George River Escapement,2016,06/23,George River,Chinook,17.0,17.0,Counted,Weir
George River Escapement,2016,06/24,George River,Chinook,17.0,17.0,Counted,Weir
George River Escapement,2016,06/25,George River,Chinook,17.0,17.0,Counted,Weir
George River Escapement,2016,06/26,George River,Chinook,116.0,116.0,Counted,Weir
George River Escapement,2016,06/27,George River,Chinook,8.0,8.0,Counted,Weir
George River Escapement,2016,06/28,George River,Chinook,1.0,1.0,Counted,Weir
George River Escapement,2016,06/29,George River,Chinook,43.0,43.0,Counted,Weir
George River Escapement,2016,06/30,George River,Chinook,24.0,24.0,Counted,Weir
George River Escapement,2016,07/01,George River,Chinook,28.0,28.0,Counted,Weir
George River Escapement,2016,07/02,George River,Chinook,88.0,88.0,Estimated,Weir
George River Escapement,2016,07/03,George River,Chinook,106.0,106.0,Estimated,Weir
George River Escapement,2016,07/04,George River,Chinook,115.0,115.0,Estimated,Weir
George River Escapement,2016,07/05,George River,Chinook,122.0,122.0,Estimated,Weir
George River Escapement,2016,07/06,George River,Chinook,125.0,125.0,Estimated,Weir
George River Escapement,2016,07/07,George River,Chinook,127.0,127.0,Estimated,Weir
George River Escapement,2016,07/08,George River,Chinook,119.0,119.0,Estimated,Weir
George River Escapement,2016,07/09,George River,Chinook,121.0,121.0,Estimated,Weir
George River Escapement,2016,07/10,George River,Chinook,117.0,117.0,Estimated,Weir
George River Escapement,2016,07/11,George River,Chinook,113.0,113.0,Estimated,Weir
George River Escapement,2016,07/12,George River,Chinook,108.0,108.0,Estimated,Weir
George River Escapement,2016,07/13,George River,Chinook,43.0,43.0,Counted,Weir
George River Escapement,2016,07/14,George River,Chinook,44.0,44.0,Counted,Weir
George River Escapement,2016,07/15,George River,Chinook,43.0,43.0,Counted,Weir
George River Escapement,2016,07/16,George River,Chinook,42.0,42.0,Counted,Weir
George River Escapement,2016,07/17,George River,Chinook,43.0,43.0,Counted,Weir
George River Escapement,2016,07/18,George River,Chinook,29.0,29.0,Counted,Weir
George River Escapement,2016,07/19,George River,Chinook,8.0,8.0,Counted,Weir
George River Escapement,2016,07/20,George River,Chinook,31.0,31.0,Counted,Weir
George River Escapement,2016,07/21,George River,Chinook,7.0,7.0,Counted,Weir
George River Escapement,2016,07/22,George River,Chinook,39.0,39.0,Estimated,Weir
George River Escapement,2016,07/23,George River,Chinook,14.0,14.0,Counted,Weir
George River Escapement,2016,07/24,George River,Chinook,21.0,21.0,Counted,Weir
George River Escapement,2016,07/25,George River,Chinook,26.0,26.0,Estimated,Weir
George River Escapement,2016,07/26,George River,Chinook,15.0,15.0,Counted,Weir
George River Escapement,2016,07/27,George River,Chinook,20.0,20.0,Estimated,Weir
George River Escapement,2016,07/28,George River,Chinook,18.0,18.0,Estimated,Weir
George River Escapement,2016,07/29,George River,Chinook,7.0,7.0,Counted,Weir
George River Escapement,2016,07/30,George River,Chinook,8.0,8.0,Counted,Weir
George River Escapement,2016,07/31,George River,Chinook,9.0,9.0,Counted,Weir
George River Escapement,2016,08/01,George River,Chinook,10.0,10.0,Estimated,Weir
George River Escapement,2016,08/02,George River,Chinook,9.0,9.0,Counted,Weir
George River Escapement,2016,08/03,George River,Chinook,11.0,11.0,Counted,Weir
George River Escapement,2016,08/04,George River,Chinook,7.0,7.0,Counted,Weir
George River Escapement,2016,08/05,George River,Chinook,10.0,10.0,Counted,Weir
George River Escapement,2016,08/06,George River,Chinook,12.0,12.0,Counted,Weir
George River Escapement,2016,08/07,George River,Chinook,13.0,13.0,Counted,Weir
George River Escapement,2016,08/08,George River,Chinook,5.0,5.0,Counted,Weir
George River Escapement,2016,08/09,George River,Chinook,10.0,10.0,Counted,Weir
George River Escapement,2016,08/10,George River,Chinook,9.0,9.0,Counted,Weir
George River Escapement,2016,08/11,George River,Chinook,3.0,3.0,Counted,Weir
George River Escapement,2016,08/12,George River,Chinook,4.0,4.0,Estimated,Weir
George River Escapement,2016,08/13,George River,Chinook,2.0,2.0,Estimated,Weir
George River Escapement,2016,08/14,George River,Chinook,3.0,3.0,Counted,Weir
George River Escapement,2016,08/15,George River,Chinook,1.0,1.0,Counted,Weir
George River Escapement,2016,08/16,George River,Chinook,2.0,2.0,Counted,Weir
George River Escapement,2016,08/17,George River,Chinook,3.0,3.0,Counted,Weir
George River Escapement,2016,08/18,George River,Chinook,2.0,2.0,Counted,Weir
George River Escapement,2016,08/19,George River,Chinook,13.0,13.0,Counted,Weir
George River Escapement,2016,08/20,George River,Chinook,1.0,1.0,Counted,Weir
George River Escapement,2016,08/21,George River,Chinook,0.0,0.0,Counted,Weir
George River Escapement,2016,08/22,George River,Chinook,0.0,0.0,Estimated,Weir
George River Escapement,2016,08/23,George River,Chinook,0.0,0.0,Estimated,Weir
George River Escapement,2016,08/24,George River,Chinook,0.0,0.0,Estimated,Weir
George River Escapement,2016,08/25,George River,Chinook,0.0,0.0,Estimated,Weir
George River Escapement,2016,08/26,George River,Chinook,0.0,0.0,Estimated,Weir
George River Escapement,2016,08/27,George River,Chinook,0.0,0.0,Estimated,Weir
George River Escapement,2016,08/28,George River,Chinook,0.0,0.0,Estimated,Weir
George River Escapement,2016,08/29,George River,Chinook,0.0,0.0,Estimated,Weir
George River Escapement,2016,08/30,George River,Chinook,0.0,0.0,Estimated,Weir
George River Escapement,2016,08/31,George River,Chinook,0.0,0.0,Estimated,Weir
George River Escapement,2016,09/01,George River,Chinook,0.0,0.0,Estimated,Weir
George River Escapement,2016,09/02,George River,Chinook,0.0,0.0,Estimated,Weir
George River Escapement,2016,09/03,George River,Chinook,0.0,0.0,Estimated,Weir
George River Escapement,2016,09/04,George River,Chinook,0.0,0.0,Counted,Weir
George River Escapement,2016,09/05,George River,Chinook,0.0,0.0,Counted,Weir
George River Escapement,2016,09/06,George River,Chinook,0.0,0.0,Counted,Weir
George River Escapement,2016,09/07,George River,Chinook,0.0,0.0,Counted,Weir
George River Escapement,2016,09/08,George River,Chinook,0.0,0.0,Counted,Weir
George River Escapement,2016,09/09,George River,Chinook,0.0,0.0,Counted,Weir
George River Escapement,2016,09/10,George River,Chinook,0.0,0.0,Counted,Weir
George River Escapement,2016,09/11,George River,Chinook,0.0,0.0,Counted,Weir
George River Escapement,2016,09/12,George River,Chinook,0.0,0.0,Estimated,Weir
George River Escapement,2016,09/13,George River,Chinook,0.0,0.0,Estimated,Weir
George River Escapement,2016,09/14,George River,Chinook,0.0,0.0,Estimated,Weir
George River Escapement,2016,09/15,George River,Chinook,0.0,0.0,Estimated,Weir
George River Escapement,2016,09/16,George River,Chinook,0.0,0.0,Estimated,Weir
George River Escapement,2016,09/17,George River,Chinook,0.0,0.0,Estimated,Weir
George River Escapement,2016,09/18,George River,Chinook,0.0,0.0,Estimated,Weir
George River Escapement,2016,09/19,George River,Chinook,0.0,0.0,Estimated,Weir
George River Escapement,2016,09/20,George River,Chinook,0.0,0.0,Estimated,Weir
George River Escapement,2017,06/14,George River,Chinook,0.0,0.0,Counted,Weir
George River Escapement,2017,06/15,George River,Chinook,0.0,0.0,Counted,Weir
George River Escapement,2017,06/16,George River,Chinook,0.0,0.0,Counted,Weir
George River Escapement,2017,06/17,George River,Chinook,0.0,0.0,Estimated,Weir
George River Escapement,2017,06/18,George River,Chinook,1.0,1.0,Counted,Weir
George River Escapement,2017,06/19,George River,Chinook,4.0,4.0,Counted,Weir
George River Escapement,2017,06/20,George River,Chinook,2.0,2.0,Counted,Weir
George River Escapement,2017,06/21,George River,Chinook,0.0,0.0,Counted,Weir
George River Escapement,2017,06/22,George River,Chinook,11.0,11.0,Counted,Weir
George River Escapement,2017,06/23,George River,Chinook,23.0,23.0,Counted,Weir
George River Escapement,2017,06/24,George River,Chinook,8.0,8.0,Counted,Weir
George River Escapement,2017,06/25,George River,Chinook,44.0,44.0,Counted,Weir
George River Escapement,2017,06/26,George River,Chinook,25.0,25.0,Counted,Weir
George River Escapement,2017,06/27,George River,Chinook,10.0,10.0,Counted,Weir
George River Escapement,2017,06/28,George River,Chinook,8.0,8.0,Counted,Weir
George River Escapement,2017,06/29,George River,Chinook,2.0,2.0,Counted,Weir
George River Escapement,2017,06/30,George River,Chinook,71.0,71.0,Counted,Weir
George River Escapement,2017,07/01,George River,Chinook,120.0,120.0,Counted,Weir
George River Escapement,2017,07/02,George River,Chinook,122.0,122.0,Counted,Weir
George River Escapement,2017,07/03,George River,Chinook,96.0,96.0,Counted,Weir
George River Escapement,2017,07/04,George River,Chinook,39.0,39.0,Counted,Weir
George River Escapement,2017,07/05,George River,Chinook,241.0,241.0,Counted,Weir
George River Escapement,2017,07/06,George River,Chinook,207.0,207.0,Counted,Weir
George River Escapement,2017,07/07,George River,Chinook,290.0,290.0,Counted,Weir
George River Escapement,2017,07/08,George River,Chinook,87.0,87.0,Counted,Weir
George River Escapement,2017,07/09,George River,Chinook,54.0,54.0,Counted,Weir
George River Escapement,2017,07/10,George River,Chinook,29.0,29.0,Counted,Weir
George River Escapement,2017,07/11,George River,Chinook,377.0,377.0,Counted,Weir
George River Escapement,2017,07/12,George River,Chinook,209.0,209.0,Counted,Weir
George River Escapement,2017,07/13,George River,Chinook,113.0,113.0,Counted,Weir
George River Escapement,2017,07/14,George River,Chinook,234.0,234.0,Counted,Weir
George River Escapement,2017,07/15,George River,Chinook,168.0,168.0,Counted,Weir
George River Escapement,2017,07/16,George River,Chinook,99.0,99.0,Counted,Weir
George River Escapement,2017,07/17,George River,Chinook,81.0,81.0,Counted,Weir
George River Escapement,2017,07/18,George River,Chinook,80.0,80.0,Counted,Weir
George River Escapement,2017,07/19,George River,Chinook,256.0,256.0,Counted,Weir
George River Escapement,2017,07/20,George River,Chinook,68.0,68.0,Counted,Weir
George River Escapement,2017,07/21,George River,Chinook,72.0,72.0,Estimated,Weir
George River Escapement,2017,07/22,George River,Chinook,48.0,48.0,Counted,Weir
George River Escapement,2017,07/23,George River,Chinook,40.0,40.0,Counted,Weir
George River Escapement,2017,07/24,George River,Chinook,43.0,43.0,Counted,Weir
George River Escapement,2017,07/25,George River,Chinook,20.0,20.0,Counted,Weir
George River Escapement,2017,07/26,George River,Chinook,18.0,18.0,Counted,Weir
George River Escapement,2017,07/27,George River,Chinook,31.0,31.0,Counted,Weir
George River Escapement,2017,07/28,George River,Chinook,29.0,29.0,Counted,Weir
George River Escapement,2017,07/29,George River,Chinook,27.0,27.0,Counted,Weir
George River Escapement,2017,07/30,George River,Chinook,28.0,28.0,Counted,Weir
George River Escapement,2017,07/31,George River,Chinook,17.0,17.0,Counted,Weir
George River Escapement,2017,08/01,George River,Chinook,3.0,3.0,Counted,Weir
George River Escapement,2017,08/02,George River,Chinook,21.0,21.0,Counted,Weir
George River Escapement,2017,08/03,George River,Chinook,11.0,11.0,Estimated,Weir
George River Escapement,2017,08/04,George River,Chinook,10.0,10.0,Estimated,Weir
George River Escapement,2017,08/05,George River,Chinook,8.0,8.0,Estimated,Weir
George River Escapement,2017,08/06,George River,Chinook,7.0,7.0,Estimated,Weir
George River Escapement,2017,08/07,George River,Chinook,6.0,6.0,Estimated,Weir
George River Escapement,2017,08/08,George River,Chinook,5.0,5.0,Estimated,Weir
George River Escapement,2017,08/09,George River,Chinook,4.0,4.0,Estimated,Weir
George River Escapement,2017,08/10,George River,Chinook,4.0,4.0,Estimated,Weir
George River Escapement,2017,08/11,George River,Chinook,3.0,3.0,Estimated,Weir
George River Escapement,2017,08/12,George River,Chinook,2.0,2.0,Counted,Weir
George River Escapement,2017,08/13,George River,Chinook,2.0,2.0,Counted,Weir
George River Escapement,2017,08/14,George River,Chinook,6.0,6.0,Counted,Weir
George River Escapement,2017,08/15,George River,Chinook,5.0,5.0,Counted,Weir
George River Escapement,2017,08/16,George River,Chinook,1.0,1.0,Counted,Weir
George River Escapement,2017,08/17,George River,Chinook,0.0,0.0,Counted,Weir
George River Escapement,2017,08/18,George River,Chinook,2.0,2.0,Counted,Weir
George River Escapement,2017,08/19,George River,Chinook,2.0,2.0,Counted,Weir
George River Escapement,2017,08/20,George River,Chinook,0.0,0.0,Counted,Weir
George River Escapement,2017,08/21,George River,Chinook,5.0,5.0,Counted,Weir
George River Escapement,2017,08/22,George River,Chinook,2.0,2.0,Counted,Weir
George River Escapement,2017,08/23,George River,Chinook,0.0,0.0,Counted,Weir
George River Escapement,2017,08/24,George River,Chinook,3.0,3.0,Counted,Weir
George River Escapement,2017,08/25,George River,Chinook,0.0,0.0,Counted,Weir
George River Escapement,2017,08/26,George River,Chinook,1.0,1.0,Counted,Weir
George River Escapement,2017,08/27,George River,Chinook,1.0,1.0,Counted,Weir
George River Escapement,2017,08/28,George River,Chinook,0.0,0.0,Counted,Weir
George River Escapement,2017,08/29,George River,Chinook,1.0,1.0,Counted,Weir
George River Escapement,2017,08/30,George River,Chinook,0.0,0.0,Counted,Weir
George River Escapement,2017,08/31,George River,Chinook,0.0,0.0,Counted,Weir
George River Escapement,2017,09/01,George River,Chinook,0.0,0.0,Counted,Weir
George River Escapement,2017,09/02,George River,Chinook,0.0,0.0,Counted,Weir
George River Escapement,2017,09/03,George River,Chinook,0.0,0.0,Counted,Weir
George River Escapement,2017,09/04,George River,Chinook,0.0,0.0,Counted,Weir
George River Escapement,2017,09/05,George River,Chinook,0.0,0.0,Counted,Weir
George River Escapement,2017,09/06,George River,Chinook,0.0,0.0,Counted,Weir
George River Escapement,2017,09/07,George River,Chinook,2.0,2.0,Counted,Weir
George River Escapement,2017,09/08,George River,Chinook,0.0,0.0,Counted,Weir
George River Escapement,2017,09/09,George River,Chinook,0.0,0.0,Counted,Weir
George River Escapement,2017,09/10,George River,Chinook,0.0,0.0,Counted,Weir
George River Escapement,2017,09/11,George River,Chinook,0.0,0.0,Counted,Weir
George River Escapement,2017,09/12,George River,Chinook,0.0,0.0,Counted,Weir
George River Escapement,2017,09/13,George River,Chinook,0.0,0.0,Counted,Weir
George River Escapement,2017,09/14,George River,Chinook,0.0,0.0,Estimated,Weir
George River Escapement,2017,09/15,George River,Chinook,0.0,0.0,Estimated,Weir
George River Escapement,2017,09/16,George River,Chinook,0.0,0.0,Estimated,Weir
George River Escapement,2017,09/17,George River,Chinook,0.0,0.0,Estimated,Weir
George River Escapement,2017,09/18,George River,Chinook,0.0,0.0,Estimated,Weir
George River Escapement,2017,09/19,George River,Chinook,0.0,0.0,Estimated,Weir
George River Escapement,2017,09/20,George River,Chinook,0.0,0.0,Estimated,Weir
